日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅（%）,涨跌幅（%）,涨跌额,换手率（%）
2022-10-19,981.19,980.54,988.41,976.07,937864,1187840108.00,1.26%,-0.06%,-0.62,0.37%
2022-10-18,978.03,981.16,981.16,972.50,1183532,1401276688.00,0.89%,0.59%,5.71,0.47%
2022-10-17,974.57,975.45,975.45,967.68,954311,1111329074.00,0.80%,-0.10%,-0.99,0.38%
2022-10-14,950.11,976.44,978.01,950.11,1151596,1252530621.00,2.94%,2.87%,27.22,0.45%
2022-10-13,939.56,949.22,955.33,938.11,818389,860962014.00,1.82%,0.49%,4.66,0.32%
2022-10-12,936.79,944.56,945.29,919.26,674830,814100824.00,2.77%,0.65%,6.10,0.27%
2022-10-11,936.35,938.46,940.26,930.34,685876,756496947.00,1.06%,0.10%,0.96,0.27%
2022-10-10,966.62,937.50,970.04,932.44,802903,944420762.00,3.90%,-2.66%,-25.59,0.32%
2022-09-30,966.91,963.09,969.99,959.45,875889,1008138092.00,1.09%,-0.39%,-3.78,0.35%
2022-09-29,978.19,966.87,981.75,963.49,1163277,1306808840.00,1.87%,-1.00%,-9.78,0.46%
2022-09-28,992.77,976.65,993.35,973.45,1323537,1619052985.00,2.00%,-1.64%,-16.28,0.52%
2022-09-27,992.29,992.93,994.87,983.00,950616,1007079108.00,1.19%,-0.05%,-0.53,0.37%
2022-09-26,1008.47,993.46,1010.59,989.81,1001962,951040068.00,2.05%,-2.22%,-22.56,0.40%
2022-09-23,1050.79,1016.02,1050.79,1009.66,1511792,1329225160.00,3.90%,-3.61%,-38.09,0.60%
2022-09-22,1060.79,1054.11,1081.37,1050.49,1959785,1670528057.00,2.90%,-0.99%,-10.58,0.77%
2022-09-21,1019.29,1064.69,1076.36,1012.77,2954058,2430458411.00,6.23%,4.25%,43.42,1.16%
2022-09-20,1008.94,1021.27,1021.69,1008.94,1262539,1057364803.00,1.26%,1.30%,13.15,0.50%
2022-09-19,1022.49,1008.12,1027.75,1003.28,1199831,1066954517.00,2.39%,-1.53%,-15.70,0.47%
2022-09-16,1015.44,1023.82,1039.24,1012.98,1459730,1277362255.00,2.58%,0.70%,7.16,0.58%
2022-09-15,1038.62,1016.66,1040.33,1012.50,485330,538655273.00,2.68%,-1.99%,-20.60,0.19%
2022-09-14,1039.18,1037.26,1041.74,1033.96,412754,477186534.00,0.74%,-0.81%,-8.47,0.16%
2022-09-13,1043.68,1045.73,1046.66,1040.84,329766,373636926.00,0.56%,0.21%,2.16,0.13%
2022-09-09,1042.67,1043.57,1044.79,1036.52,249742,277043307.00,0.79%,0.12%,1.24,0.10%
2022-09-08,1051.66,1042.33,1052.00,1039.24,366991,392623652.00,1.21%,-0.95%,-10.03,0.14%
2022-09-07,1053.13,1052.36,1058.75,1047.53,403060,437442708.00,1.07%,-0.05%,-0.48,0.16%
2022-09-06,1048.93,1052.84,1052.84,1042.60,319162,343309270.00,0.98%,0.43%,4.53,0.13%
2022-09-05,1047.98,1048.31,1056.67,1042.90,403442,411200544.00,1.33%,1.39%,14.37,0.16%
2022-09-02,1033.97,1033.94,1036.41,1027.40,436270,443030102.00,0.87%,0.15%,1.57,0.17%
2022-09-01,1038.15,1032.37,1043.43,1028.93,491547,489835752.00,1.40%,-0.58%,-6.04,0.19%
2022-08-31,1049.43,1038.41,1051.90,1033.49,326792,364505487.00,1.75%,-1.34%,-14.12,0.13%
2022-08-30,1057.59,1052.53,1058.77,1047.36,289690,356577979.00,1.08%,-0.45%,-4.81,0.11%
2022-08-29,1051.19,1057.34,1057.77,1045.17,300318,339901851.00,1.19%,0.16%,1.70,0.12%
2022-08-26,1055.24,1055.64,1063.26,1051.93,340975,332012355.00,1.08%,0.19%,2.00,0.13%
2022-08-25,1061.43,1053.64,1066.10,1046.09,432515,412665751.00,1.88%,-1.05%,-11.20,0.17%
2022-08-24,1080.64,1064.84,1083.61,1057.67,478701,578857689.00,2.41%,-1.25%,-13.49,0.19%
2022-08-23,1073.75,1078.33,1079.89,1073.49,470365,527595477.00,0.60%,0.57%,6.12,0.19%
2022-08-22,1071.70,1072.21,1074.81,1064.22,617945,874997972.00,0.98%,-0.67%,-7.23,0.24%
2022-08-19,1093.25,1079.44,1099.22,1076.98,481002,699449535.00,2.03%,-1.27%,-13.86,0.19%
2022-08-18,1088.21,1093.30,1097.03,1088.21,447989,599654491.00,0.81%,0.22%,2.42,0.18%
2022-08-17,1090.51,1090.88,1093.78,1081.97,429084,651383587.00,1.08%,0.05%,0.59,0.17%
2022-08-16,1087.82,1090.29,1095.38,1087.82,478136,655286040.00,0.70%,0.48%,5.23,0.19%
2022-08-15,1073.68,1085.06,1085.06,1073.53,505775,738188480.00,1.08%,1.23%,13.14,0.20%
2022-08-12,1078.84,1071.92,1079.87,1068.85,692708,756596012.00,1.02%,-0.60%,-6.51,0.27%
2022-08-11,1056.90,1078.43,1078.72,1056.90,1013480,1062102473.00,2.07%,2.08%,21.96,0.40%
2022-08-10,1053.75,1056.47,1056.47,1049.80,872758,1087139536.00,0.63%,0.47%,4.97,0.34%
2022-08-09,1048.33,1051.50,1052.75,1044.93,531452,661137203.00,0.75%,0.38%,3.97,0.21%
2022-08-08,1038.03,1047.53,1053.21,1038.03,722492,861293134.00,1.46%,0.85%,8.78,0.28%
2022-08-05,1024.71,1038.75,1038.77,1024.71,302657,359222836.00,1.37%,1.57%,16.10,0.12%
2022-08-04,1017.17,1022.65,1026.03,1012.26,301762,359274724.00,1.36%,0.76%,7.72,0.12%
2022-08-03,1018.14,1014.93,1031.32,1011.54,399469,499072195.00,1.94%,-0.59%,-6.02,0.16%
2022-08-02,1053.18,1020.95,1053.18,1011.51,630269,663419820.00,3.94%,-3.52%,-37.22,0.25%
2022-08-01,1060.09,1058.17,1062.89,1053.15,369650,433404714.00,0.92%,-0.28%,-2.94,0.15%
2022-07-29,1072.40,1061.11,1075.47,1060.98,436304,476715008.00,1.35%,-1.12%,-11.98,0.17%
2022-07-28,1081.96,1073.09,1083.91,1068.16,599179,591840134.00,1.46%,-0.71%,-7.69,0.24%
2022-07-27,1085.27,1080.78,1085.27,1076.80,912156,826654649.00,0.78%,-0.19%,-2.09,0.36%
2022-07-26,1067.03,1082.87,1082.87,1061.70,599780,638109145.00,1.99%,1.54%,16.44,0.24%
2022-07-25,1079.12,1066.43,1081.18,1064.56,275726,354457205.00,1.54%,-1.14%,-12.29,0.11%
2022-07-22,1080.42,1078.72,1087.88,1075.66,363410,473326117.00,1.13%,-0.60%,-6.46,0.14%
2022-07-21,1086.03,1085.18,1089.57,1082.38,304303,571819718.00,0.66%,-0.79%,-8.68,0.12%
2022-07-20,1087.46,1093.86,1095.83,1087.46,370897,476231465.00,0.77%,0.36%,3.94,0.15%
2022-07-19,1085.26,1089.92,1093.06,1083.62,325999,451664304.00,0.87%,0.10%,1.13,0.13%
2022-07-18,1085.94,1088.79,1088.79,1078.28,324163,528021755.00,0.96%,-0.04%,-0.39,0.13%
2022-07-15,1106.77,1089.18,1109.31,1086.80,320240,344621752.00,2.04%,-1.32%,-14.54,0.13%
2022-07-14,1096.19,1103.72,1105.22,1094.33,310381,344204285.00,0.99%,0.12%,1.30,0.12%
2022-07-13,1099.06,1102.42,1106.62,1096.02,347004,318580296.00,0.96%,-0.01%,-0.14,0.14%
2022-07-12,1110.82,1102.56,1116.06,1099.58,395641,351471003.00,1.48%,-1.00%,-11.12,0.16%
2022-07-11,1128.66,1113.68,1132.48,1110.71,287728,341338360.00,1.92%,-1.58%,-17.84,0.11%
2022-07-08,1128.25,1131.52,1138.14,1125.14,233587,305393912.00,1.15%,0.11%,1.26,0.09%
2022-07-07,1127.90,1130.26,1134.36,1119.64,238171,282470762.00,1.30%,0.04%,0.44,0.09%
2022-07-06,1137.39,1129.82,1140.89,1123.16,323778,351524971.00,1.55%,-1.00%,-11.37,0.13%
2022-07-05,1145.49,1141.19,1152.21,1132.54,382166,450972996.00,1.71%,-0.70%,-8.01,0.15%
2022-07-04,1157.60,1149.20,1159.84,1140.60,328661,415143621.00,1.66%,-1.01%,-11.77,0.13%
2022-07-01,1165.71,1160.97,1173.32,1156.93,360119,352672069.00,1.40%,-0.53%,-6.15,0.14%
2022-06-30,1165.34,1167.12,1174.33,1164.77,530112,566234911.00,0.82%,0.00%,0.05,0.21%
2022-06-29,1188.14,1167.07,1194.50,1165.36,820110,792311116.00,2.44%,-2.41%,-28.88,0.32%
2022-06-28,1167.82,1195.95,1197.84,1162.23,1126505,1050504999.00,3.05%,2.39%,27.96,0.44%
2022-06-27,1149.38,1167.99,1167.99,1149.38,504845,626236469.00,1.62%,1.86%,21.35,0.20%
2022-06-24,1134.11,1146.64,1146.64,1133.71,396928,497242875.00,1.14%,1.08%,12.25,0.16%
2022-06-23,1118.51,1134.39,1134.39,1118.51,336522,386152407.00,1.41%,1.06%,11.93,0.13%
2022-06-22,1122.88,1122.46,1133.69,1118.62,291269,304816363.00,1.34%,-0.35%,-3.96,0.11%
2022-06-21,1134.10,1126.42,1136.12,1121.76,346168,374675044.00,1.26%,-0.84%,-9.53,0.14%
2022-06-20,1119.00,1135.95,1137.22,1119.00,493865,564714876.00,1.63%,1.54%,17.23,0.19%
2022-06-17,1107.93,1118.72,1119.46,1105.14,449114,522416991.00,1.29%,0.58%,6.40,0.18%
2022-06-16,1109.11,1112.32,1118.14,1107.53,397156,395242270.00,0.95%,-0.03%,-0.36,0.16%
2022-06-15,1110.44,1112.68,1120.86,1110.44,441983,416151593.00,0.94%,-0.07%,-0.79,0.17%
2022-06-14,1114.63,1113.47,1114.98,1096.02,510365,490056196.00,1.69%,-0.61%,-6.87,0.20%
2022-06-13,1124.64,1120.34,1127.69,1115.75,371918,351205062.00,1.06%,-0.98%,-11.09,0.15%
2022-06-10,1123.12,1131.43,1131.95,1115.60,565691,428418560.00,1.45%,0.36%,4.03,0.22%
2022-06-09,1135.50,1127.40,1139.85,1124.61,688317,533502892.00,1.34%,-0.95%,-10.87,0.27%
2022-06-08,1136.93,1138.27,1147.37,1124.97,436253,483849994.00,1.96%,-0.26%,-2.97,0.17%
2022-06-07,1138.24,1141.24,1152.38,1135.70,468055,526343056.00,1.46%,-0.14%,-1.60,0.18%
2022-06-06,1114.55,1142.84,1145.01,1114.55,631558,663412103.00,2.74%,2.67%,29.73,0.25%
2022-06-02,1094.50,1113.11,1113.11,1093.74,553929,560031572.00,1.76%,1.39%,15.25,0.22%
2022-06-01,1094.54,1097.86,1100.84,1092.50,332702,323242684.00,0.76%,0.33%,3.57,0.13%
2022-05-31,1083.90,1094.29,1095.03,1083.68,275148,337340510.00,1.05%,0.80%,8.70,0.11%
2022-05-30,1078.06,1085.59,1090.02,1078.06,324778,351537039.00,1.11%,0.70%,7.54,0.13%
2022-05-27,1076.18,1078.05,1088.26,1072.59,294699,310141880.00,1.45%,-0.10%,-1.10,0.12%
2022-05-26,1081.52,1079.15,1084.63,1065.12,250809,270729723.00,1.80%,-0.21%,-2.30,0.10%
2022-05-25,1083.39,1081.45,1088.00,1074.64,313379,349859427.00,1.23%,-0.40%,-4.34,0.12%
2022-05-24,1129.84,1085.79,1133.48,1080.90,530699,605825512.00,4.64%,-4.15%,-47.05,0.21%
2022-05-23,1135.64,1132.84,1141.55,1129.83,302607,306557682.00,1.03%,-0.29%,-3.30,0.12%
2022-05-20,1124.39,1136.14,1138.79,1124.39,326829,365277575.00,1.27%,0.58%,6.52,0.13%
2022-05-19,1115.47,1129.62,1131.76,1107.73,442629,469462696.00,2.13%,0.34%,3.79,0.17%
2022-05-18,1130.80,1125.83,1136.09,1125.08,490755,564558811.00,0.97%,-0.94%,-10.66,0.19%
2022-05-17,1130.80,1136.49,1137.40,1124.21,541064,634386994.00,1.17%,0.70%,7.93,0.21%
2022-05-16,1123.86,1128.56,1136.32,1122.49,625961,657680744.00,1.24%,1.21%,13.46,0.25%
2022-05-13,1070.17,1115.10,1116.40,1070.17,850265,771403794.00,4.32%,4.09%,43.81,0.34%
2022-05-12,1077.32,1071.29,1086.59,1062.11,310176,380371304.00,2.26%,-0.94%,-10.14,0.12%
2022-05-11,1061.18,1081.43,1096.93,1061.18,480865,639970020.00,3.37%,1.85%,19.61,0.19%
2022-05-10,1032.52,1061.82,1061.82,1030.11,308057,410927801.00,3.03%,1.62%,16.97,0.12%
2022-05-09,1023.06,1044.85,1048.26,1020.59,340561,449719574.00,2.70%,1.98%,20.28,0.13%
2022-05-06,1013.35,1024.57,1033.05,1001.61,345125,424542556.00,3.05%,-0.65%,-6.75,0.14%
2022-05-05,1000.58,1031.32,1036.86,993.93,498768,589623495.00,4.29%,3.13%,31.32,0.20%
2022-04-29,1000.00,1000.00,1000.00,1000.00,455216,581906406.00,0.00%,0.00%,0.00,0.18%
